,id,score,label
1143,1143,0.23089151,0
1144,1144,0.19403759,0
1145,1145,0.17869985,0
1146,1146,0.07989521,0
1147,1147,0.073406674,0
1148,1148,0.15889369,0
1149,1149,0.13494037,0
1150,1150,0.16684675,0
1151,1151,0.121265545,0
1152,1152,0.112948135,0
1153,1153,0.17069665,0
1154,1154,0.15054564,0
1155,1155,0.13641655,0
1156,1156,0.16168492,0
1157,1157,0.128794,0
1158,1158,0.23838946,0
1159,1159,0.17612834,0
1160,1160,0.14845043,0
1161,1161,0.17501663,0
1162,1162,0.14592679,0
1163,1163,0.251902,0
1164,1164,0.17664701,0
1165,1165,0.14041586,0
1166,1166,0.15474875,0
1167,1167,0.19881698,1
1168,1168,0.17854905,0
1169,1169,0.18314171,0
1170,1170,0.09523969,0
1171,1171,0.116226666,0
1172,1172,0.15370029,0
1173,1173,0.14962997,0
1174,1174,0.1864343,0
1175,1175,0.14252232,0
1176,1176,0.112127334,0
1177,1177,0.10275278,0
1178,1178,0.1490801,0
1179,1179,0.5122933,1
1180,1180,0.12353201,0
1181,1181,0.25169376,0
1182,1182,0.25400582,0
1183,1183,0.22822517,0
1184,1184,0.2629636,0
1185,1185,0.08688492,0
1186,1186,0.13876933,0
1187,1187,0.1288369,0
1188,1188,0.16076869,0
1189,1189,0.16104084,0
1190,1190,0.1564871,0
1191,1191,0.13969527,0
1192,1192,0.13094665,0
1193,1193,0.16670217,0
1194,1194,0.15812747,0
1195,1195,0.12804198,0
1196,1196,0.3153952,0
1197,1197,0.18931074,0
1198,1198,0.23122005,0
1199,1199,0.24367009,0
1200,1200,0.21000412,0
1201,1201,0.1662468,0
1202,1202,0.110905595,0
1203,1203,0.17187096,0
1204,1204,0.118855976,0
1205,1205,0.15306564,0
1206,1206,0.1402667,0
1207,1207,0.21267514,0
1208,1208,0.19932711,0
1209,1209,0.1276285,0
1210,1210,0.252241,0
1211,1211,0.1596628,0
1212,1212,0.11901979,0
1213,1213,0.13892323,0
1214,1214,0.23411223,0
1215,1215,0.26067764,0
1216,1216,0.14522415,0
1217,1217,0.16799259,0
1218,1218,0.25271255,0
1219,1219,0.049670424,0
1220,1220,0.12386643,0
1221,1221,0.21801184,0
1222,1222,0.17056651,0
1223,1223,0.1807611,0
1224,1224,0.084287375,0
1225,1225,0.11540966,0
1226,1226,0.17095856,0
1227,1227,0.08313647,0
1228,1228,0.11935596,0
1229,1229,0.17747839,0
1230,1230,0.1431564,0
1231,1231,0.12654927,0
1232,1232,0.19769084,1
1233,1233,0.2003542,0
1234,1234,0.17164196,0
1235,1235,0.5189381,1
1236,1236,0.14773676,0
1237,1237,0.11922466,1
1238,1238,0.1859032,0
1239,1239,0.2118833,0
1240,1240,0.20350628,0
1241,1241,0.38146913,0
1242,1242,0.1758707,0
1243,1243,0.11861259,0
1244,1244,0.10808595,0
1245,1245,0.21321543,0
1246,1246,0.13302825,1
1247,1247,0.1916205,0
1248,1248,0.16805421,0
1249,1249,0.14504856,0
1250,1250,0.16797413,0
1251,1251,0.17444961,0
1252,1252,0.17649768,0
1253,1253,0.1514779,0
1254,1254,0.12384885,0
1255,1255,0.12486927,0
1256,1256,0.17194591,0
1257,1257,0.15279825,0
1258,1258,0.25918335,0
1259,1259,0.31238812,0
1260,1260,0.10667983,0
1261,1261,0.1598182,0
1262,1262,0.114712946,0
1263,1263,0.35033488,0
1264,1264,0.25054953,0
1265,1265,0.24377877,0
1266,1266,0.19957715,0
1267,1267,0.17758924,0
1268,1268,0.11017346,0
1269,1269,0.13973989,0
1270,1270,0.14648595,0
1271,1271,0.14615965,0
1272,1272,0.16134354,1
1273,1273,0.13259335,0
1274,1274,0.3195966,1
1275,1275,0.22964276,0
1276,1276,0.114495926,0
1277,1277,0.45569506,0
1278,1278,0.1855424,0
1279,1279,0.11099508,0
1280,1280,0.17238784,0
1281,1281,0.2786671,1
1282,1282,0.13496028,0
1283,1283,0.22456245,0
1284,1284,0.16025983,0
1285,1285,0.19611953,0
1286,1286,0.25364557,0
1287,1287,0.12461703,0
1288,1288,0.27907643,0
1289,1289,0.24749123,0
1290,1290,0.23668237,0
1291,1291,0.17145668,0
1292,1292,0.15086621,0
1293,1293,0.35489956,0
1294,1294,0.22380804,0
1295,1295,0.20752004,0
1296,1296,0.12836808,0
1297,1297,0.33280185,0
1298,1298,0.112896875,0
1299,1299,0.09815216,0
1300,1300,0.1829266,1
1301,1301,0.16284086,0
1302,1302,0.14789769,0
1303,1303,0.14362665,0
1304,1304,0.21568488,1
1305,1305,0.1819732,0
1306,1306,0.11089833,0
1307,1307,0.30879128,0
1308,1308,0.1368696,0
1309,1309,0.069572456,0
1310,1310,0.12777363,0
1311,1311,0.12188622,0
1312,1312,0.20501027,0
1313,1313,0.1405538,0
1314,1314,0.13131271,0
1315,1315,0.18004338,0
1316,1316,0.13996671,0
1317,1317,0.24660708,0
1318,1318,0.1299959,0
1319,1319,0.22640054,0
1320,1320,0.21744011,0
1321,1321,0.09055932,0
1322,1322,0.34114096,0
1323,1323,0.18197879,0
1324,1324,0.10111545,0
1325,1325,0.13971509,0
1326,1326,0.13443995,0
1327,1327,0.16827668,0
1328,1328,0.117813475,0
1329,1329,0.14841364,0
1330,1330,0.13536972,0
1331,1331,0.18871877,0
1332,1332,0.13927314,0
1333,1333,0.10838338,0
1334,1334,0.1414937,0
1335,1335,0.08414442,0
1336,1336,0.18971662,0
1337,1337,0.23796356,0
1338,1338,0.3226164,0
1339,1339,0.15354331,0
1340,1340,0.30852064,0
1341,1341,0.13409233,0
1342,1342,0.08945921,0
1343,1343,0.19060162,0
1344,1344,0.20358647,0
1345,1345,0.15605421,0
1346,1346,0.41116154,0
1347,1347,0.22887236,0
1348,1348,0.23818894,0
1349,1349,0.26029527,0
1350,1350,0.094883054,0
1351,1351,0.2882912,0
1352,1352,0.12212243,0
1353,1353,0.11099161,0
1354,1354,0.12820229,0
1355,1355,0.1780786,0
1356,1356,0.23926467,0
1357,1357,0.15029904,0
1358,1358,0.09984836,0
1359,1359,0.2192748,0
1360,1360,0.10677985,0
1361,1361,0.1536215,0
1362,1362,0.10915899,0
1363,1363,0.3305409,0
1364,1364,0.16865079,0
1365,1365,0.16747347,0
1366,1366,0.25432596,0
1367,1367,0.107290044,0
1368,1368,0.13054237,0
1369,1369,0.16382506,0
1370,1370,0.22723454,0
1371,1371,0.09093013,0
1372,1372,0.14413732,0
1373,1373,0.1465795,0
1374,1374,0.13984728,0
1375,1375,0.115256175,0
1376,1376,0.24834992,0
1377,1377,0.11918496,0
1378,1378,0.16798411,0
1379,1379,0.21242234,0
1380,1380,0.17490461,0
1381,1381,0.15292165,0
1382,1382,0.1230076,0
1383,1383,0.16251706,0
1384,1384,0.20989738,0
1385,1385,0.14725456,0
1386,1386,0.12535977,0
1387,1387,0.20010665,0
1388,1388,0.12444041,0
1389,1389,0.119575694,0
1390,1390,0.31729925,0
1391,1391,0.19453381,0
1392,1392,0.12796645,0
1393,1393,0.10352377,0
1394,1394,0.1546144,0
1395,1395,0.20073834,0
1396,1396,0.10962236,0
1397,1397,0.18522318,0
1398,1398,0.4028395,0
1399,1399,0.14266615,0
1400,1400,0.08375032,0
1401,1401,0.13283272,0
1402,1402,0.27063867,0
1403,1403,0.18478626,0
1404,1404,0.16346653,0
1405,1405,0.14200719,0
1406,1406,0.1752226,0
1407,1407,0.16814846,0
1408,1408,0.10580974,0
1409,1409,0.1935001,0
1410,1410,0.08767234,0
1411,1411,0.22326869,0
1412,1412,0.1137481,0
1413,1413,0.15531671,0
1414,1414,0.09016569,0
1415,1415,0.15365155,0
1416,1416,0.1857631,0
1417,1417,0.18923466,0
1418,1418,0.24558575,0
1419,1419,0.23824668,1
1420,1420,0.11856602,0
1421,1421,0.13668662,0
1422,1422,0.11659286,0
1423,1423,0.19133373,0
1424,1424,0.25406367,0
1425,1425,0.1539448,0
1426,1426,0.33236852,0
1427,1427,0.08912124,0
1428,1428,0.31856334,0
1429,1429,0.20289117,0
1430,1430,0.35149026,0
1431,1431,0.29659462,0
1432,1432,0.22766623,0
1433,1433,0.09762424,0
1434,1434,0.30441293,0
1435,1435,0.21207084,0
1436,1436,0.18637028,0
1437,1437,0.26670265,0
1438,1438,0.16022167,0
1439,1439,0.1006471,1
1440,1440,0.13488556,0
1441,1441,0.08605964,0
1442,1442,0.16130207,0
1443,1443,0.13648403,0
1444,1444,0.13087498,0
1445,1445,0.41801113,0
1446,1446,0.06743358,0
1447,1447,0.24336012,0
1448,1448,0.13185427,0
1449,1449,0.13477714,0
1450,1450,0.1813125,0
1451,1451,0.20170648,0
1452,1452,0.087449744,0
1453,1453,0.21439365,0
1454,1454,0.13223536,0
1455,1455,0.1503008,0
1456,1456,0.13537876,0
1457,1457,0.1451846,0
1458,1458,0.1529364,0
1459,1459,0.16891815,0
1460,1460,0.1480583,0
1461,1461,0.15581365,0
1462,1462,0.13078868,0
1463,1463,0.2017086,0
1464,1464,0.51439524,1
1465,1465,0.15724987,0
1466,1466,0.09508163,0
1467,1467,0.24328989,0
1468,1468,0.25745818,0
1469,1469,0.18792742,0
1470,1470,0.1710803,0
1471,1471,0.23190568,0
1472,1472,0.26442632,0
1473,1473,0.09712667,0
1474,1474,0.19869547,0
1475,1475,0.11248225,0
1476,1476,0.099659845,0
1477,1477,0.15317424,0
1478,1478,0.19229095,0
1479,1479,0.19012325,0
1480,1480,0.42349696,1
1481,1481,0.14796631,0
1482,1482,0.10848217,0
1483,1483,0.16961038,0
1484,1484,0.18804267,0
1485,1485,0.09825546,0
1486,1486,0.15906274,0
1487,1487,0.4442319,1
1488,1488,0.19650449,0
1489,1489,0.084604114,0
1490,1490,0.12217552,0
1491,1491,0.11444449,0
1492,1492,0.12059608,0
1493,1493,0.31279272,0
1494,1494,0.16284338,0
1495,1495,0.18070883,0
1496,1496,0.12081998,0
1497,1497,0.12537172,0
1498,1498,0.23449036,0
1499,1499,0.21529345,0
1500,1500,0.25295025,0
1501,1501,0.25288007,0
1502,1502,0.13067225,0
1503,1503,0.25205085,0
1504,1504,0.21528067,0
1505,1505,0.20391522,0
1506,1506,0.13251221,0
1507,1507,0.14324425,0
1508,1508,0.19422914,0
1509,1509,0.16282448,0
1510,1510,0.33735174,0
1511,1511,0.11083092,0
1512,1512,0.07495865,0
1513,1513,0.14430861,0
1514,1514,0.37593648,1
1515,1515,0.0956683,0
1516,1516,0.16721864,0
1517,1517,0.20682389,0
1518,1518,0.17768316,0
1519,1519,0.326855,1
1520,1520,0.11343175,0
1521,1521,0.19745484,0
1522,1522,0.15094328,0
1523,1523,0.16148616,0
1524,1524,0.10787966,0
1525,1525,0.15239464,0
1526,1526,0.102101296,0
1527,1527,0.30672288,1
1528,1528,0.13880874,0
1529,1529,0.16017777,0
1530,1530,0.15362607,0
1531,1531,0.13885793,0
1532,1532,0.10320981,0
1533,1533,0.13343075,0
1534,1534,0.15272096,0
1535,1535,0.13088456,0
1536,1536,0.23451346,0
1537,1537,0.14524189,0
1538,1538,0.30906007,0
1539,1539,0.14860602,0
1540,1540,0.10627931,0
1541,1541,0.099814974,0
1542,1542,0.18163148,0
1543,1543,0.19615908,0
1544,1544,0.124194086,0
1545,1545,0.13904426,0
1546,1546,0.110159084,0
1547,1547,0.25652233,0
1548,1548,0.20220722,0
1549,1549,0.2834152,0
1550,1550,0.16331767,0
1551,1551,0.1451798,0
1552,1552,0.14797074,0
1553,1553,0.1426634,0
1554,1554,0.124480814,1
1555,1555,0.26389804,0
1556,1556,0.1207975,1
1557,1557,0.14430386,0
1558,1558,0.18772753,0
1559,1559,0.08823494,0
1560,1560,0.5332049,0
1561,1561,0.1672075,0
1562,1562,0.20301381,0
1563,1563,0.100620046,0
1564,1564,0.24432313,0
1565,1565,0.30781874,0
1566,1566,0.1434204,0
1567,1567,0.16564508,0
1568,1568,0.19405681,0
1569,1569,0.1455757,0
1570,1570,0.10766238,0
1571,1571,0.2048061,0
1572,1572,0.17927043,0
1573,1573,0.21388653,0
1574,1574,0.22117963,0
1575,1575,0.14037079,0
1576,1576,0.22604802,0
1577,1577,0.15401845,0
1578,1578,0.099669054,0
1579,1579,0.09975201,0
1580,1580,0.16680989,0
1581,1581,0.12600647,0
1582,1582,0.10476338,0
1583,1583,0.24651766,0
1584,1584,0.099409424,0
1585,1585,0.16625592,0
1586,1586,0.08658502,0
1587,1587,0.20429026,0
1588,1588,0.19636962,0
1589,1589,0.269431,0
1590,1590,0.113357544,0
1591,1591,0.24081518,0
1592,1592,0.15772274,0
1593,1593,0.13912666,0
1594,1594,0.115304716,0
1595,1595,0.16691479,0
1596,1596,0.096605375,0
1597,1597,0.16593722,0
1598,1598,0.17814307,0
1599,1599,0.19470629,0
1600,1600,0.10850513,0
1601,1601,0.16292006,0
1602,1602,0.19678625,0
1603,1603,0.13271587,0
1604,1604,0.46818754,1
1605,1605,0.12699746,0
1606,1606,0.2635433,0
1607,1607,0.11751837,0
1608,1608,0.24120554,0
1609,1609,0.15380727,0
1610,1610,0.13787219,0
1611,1611,0.1072022,0
1612,1612,0.13025996,0
1613,1613,0.10595564,0
1614,1614,0.20341805,0
1615,1615,0.096869856,0
1616,1616,0.30099225,1
1617,1617,0.2530043,0
1618,1618,0.27382356,0
1619,1619,0.10519206,0
1620,1620,0.20173389,0
1621,1621,0.14630735,0
1622,1622,0.29821256,0
1623,1623,0.1446332,0
1624,1624,0.17192952,0
1625,1625,0.18222472,0
1626,1626,0.21058565,1
1627,1627,0.13593504,0
1628,1628,0.22704627,0
1629,1629,0.17761286,0
1630,1630,0.2971416,0
1631,1631,0.13023399,0
1632,1632,0.1897366,0
1633,1633,0.1396817,0
1634,1634,0.13856147,0
1635,1635,0.3003406,0
1636,1636,0.1276168,0
1637,1637,0.18090793,0
1638,1638,0.10514906,0
1639,1639,0.09477678,0
1640,1640,0.10198933,0
1641,1641,0.10081657,0
1642,1642,0.08147203,0
1643,1643,0.1187859,0
1644,1644,0.41255218,1
1645,1645,0.1428017,0
1646,1646,0.20112132,0
1647,1647,0.2693186,0
1648,1648,0.062047385,0
1649,1649,0.10214536,0
1650,1650,0.14938036,0
1651,1651,0.13702108,0
1652,1652,0.18989287,0
1653,1653,0.13328932,0
1654,1654,0.24521863,0
1655,1655,0.18052293,0
1656,1656,0.15101047,0
1657,1657,0.10350561,0
1658,1658,0.095394425,0
1659,1659,0.11296763,0
1660,1660,0.33991164,0
1661,1661,0.101761185,0
1662,1662,0.20343637,0
1663,1663,0.18249072,0
1664,1664,0.17269008,0
1665,1665,0.15025288,0
1666,1666,0.23543245,0
1667,1667,0.13332605,0
1668,1668,0.1909989,0
1669,1669,0.20186424,0
1670,1670,0.3564773,1
1671,1671,0.09726079,0
1672,1672,0.20818467,0
1673,1673,0.096705094,0
1674,1674,0.20790325,0
1675,1675,0.13782679,0
1676,1676,0.15799966,0
1677,1677,0.062809795,0
1678,1678,0.12770168,0
1679,1679,0.2477522,0
1680,1680,0.27495506,0
1681,1681,0.15995584,1
1682,1682,0.13325289,0
1683,1683,0.13505849,0
1684,1684,0.15138914,0
1685,1685,0.08070888,0
1686,1686,0.1646486,0
1687,1687,0.20071927,0
1688,1688,0.16864493,0
1689,1689,0.16455047,0
1690,1690,0.15049487,0
1691,1691,0.17005207,0
1692,1692,0.20103142,0
1693,1693,0.061174426,0
1694,1694,0.2571671,0
1695,1695,0.19130448,0
1696,1696,0.18947364,0
1697,1697,0.15399048,0
1698,1698,0.14294744,0
1699,1699,0.3015572,0
1700,1700,0.13403754,0
1701,1701,0.094703145,0
1702,1702,0.16177897,0
1703,1703,0.2511065,1
1704,1704,0.109211326,0
1705,1705,0.12272184,0
1706,1706,0.052934673,0
1707,1707,0.07000156,0
1708,1708,0.2333417,0
1709,1709,0.09257954,0
1710,1710,0.15015203,0
1711,1711,0.22366342,1
1712,1712,0.07259291,0
1713,1713,0.1308493,0
1714,1714,0.2032982,0
1715,1715,0.14551702,0
1716,1716,0.39346117,1
1717,1717,0.21294579,0
1718,1718,0.23643991,1
1719,1719,0.25471175,0
1720,1720,0.10723112,0
1721,1721,0.1267137,0
1722,1722,0.21545419,0
1723,1723,0.13617131,0
1724,1724,0.14242557,0
1725,1725,0.13390242,0
1726,1726,0.1274248,0
1727,1727,0.11289192,0
1728,1728,0.1613496,0
1729,1729,0.18389347,0
1730,1730,0.096065626,1
1731,1731,0.18743522,0
1732,1732,0.14602995,0
1733,1733,0.2652452,0
1734,1734,0.09094028,0
1735,1735,0.20774287,0
1736,1736,0.21054895,0
1737,1737,0.21748291,0
1738,1738,0.107800014,0
1739,1739,0.12748243,0
1740,1740,0.11124098,0
1741,1741,0.22083598,0
1742,1742,0.063629486,0
1743,1743,0.15925397,1
1744,1744,0.20675474,0
1745,1745,0.0994047,0
1746,1746,0.18108684,0
1747,1747,0.13953431,0
1748,1748,0.17667249,0
1749,1749,0.14383367,0
1750,1750,0.10498624,0
1751,1751,0.17061742,0
1752,1752,0.16047415,0
1753,1753,0.17522113,0
1754,1754,0.1520527,0
1755,1755,0.18296625,1
1756,1756,0.15161745,0
1757,1757,0.23081543,0
1758,1758,0.16101968,0
1759,1759,0.1447187,0
1760,1760,0.45882165,1
1761,1761,0.16555794,0
1762,1762,0.12590429,0
1763,1763,0.20857386,0
1764,1764,0.14758775,0
1765,1765,0.1448816,0
1766,1766,0.18399304,0
1767,1767,0.47629496,1
1768,1768,0.2052813,0
1769,1769,0.16679065,0
1770,1770,0.1440883,0
1771,1771,0.11619027,0
1772,1772,0.16227597,0
1773,1773,0.094423205,0
1774,1774,0.11930699,0
1775,1775,0.13047019,0
1776,1776,0.11360365,0
1777,1777,0.09848588,0
1778,1778,0.29648507,0
1779,1779,0.1831979,0
1780,1780,0.10178534,0
1781,1781,0.21555789,0
1782,1782,0.2179934,0
1783,1783,0.19256343,0
1784,1784,0.26375127,0
1785,1785,0.19126712,0
1786,1786,0.27140242,0
1787,1787,0.2791087,0
1788,1788,0.18936357,1
1789,1789,0.10911282,0
1790,1790,0.21112695,0
1791,1791,0.19632317,0
1792,1792,0.1588612,0
1793,1793,0.25454473,0
1794,1794,0.14450058,0
1795,1795,0.15216605,0
1796,1796,0.12482164,0
1797,1797,0.09507394,0
1798,1798,0.1727034,0
1799,1799,0.11343487,0
1800,1800,0.2880019,0
1801,1801,0.14293706,0
1802,1802,0.18664819,0
1803,1803,0.13326615,0
1804,1804,0.11575378,0
1805,1805,0.17546083,0
1806,1806,0.20136707,0
1807,1807,0.18393393,0
1808,1808,0.13826276,0
1809,1809,0.24381238,0
1810,1810,0.14836814,0
1811,1811,0.1328814,0
1812,1812,0.17298853,0
1813,1813,0.13095613,0
1814,1814,0.116598845,0
1815,1815,0.15556182,0
1816,1816,0.098993324,0
1817,1817,0.17569904,0
1818,1818,0.18680763,0
1819,1819,0.09005244,0
1820,1820,0.16472954,0
1821,1821,0.116381094,0
1822,1822,0.13073543,0
1823,1823,0.17209814,0
1824,1824,0.101730384,0
1825,1825,0.23233108,0
1826,1826,0.13711277,0
1827,1827,0.090723544,0
1828,1828,0.18247028,0
1829,1829,0.21242215,0
1830,1830,0.15239929,0
1831,1831,0.26729906,0
1832,1832,0.22936018,0
1833,1833,0.120940514,0
1834,1834,0.12944059,0
1835,1835,0.2130216,0
1836,1836,0.2089484,0
1837,1837,0.09235445,0
1838,1838,0.12840551,0
1839,1839,0.19790936,0
1840,1840,0.214207,1
1841,1841,0.14257443,0
1842,1842,0.14655903,0
1843,1843,0.22622573,0
1844,1844,0.15352827,0
1845,1845,0.19559322,0
1846,1846,0.26234362,0
1847,1847,0.15791556,0
1848,1848,0.16070098,0
1849,1849,0.19600986,0
1850,1850,0.3222503,0
1851,1851,0.14969598,0
1852,1852,0.15420817,0
1853,1853,0.14819677,1
1854,1854,0.12561981,0
1855,1855,0.1246295,0
1856,1856,0.22343405,0
1857,1857,0.13310413,0
1858,1858,0.1451649,0
1859,1859,0.14137524,0
1860,1860,0.08041304,0
1861,1861,0.2322992,0
1862,1862,0.17325231,0
1863,1863,0.14583133,0
1864,1864,0.17904201,0
1865,1865,0.24018036,1
1866,1866,0.2635204,0
1867,1867,0.16938889,0
1868,1868,0.16047242,0
1869,1869,0.10405311,0
1870,1870,0.13684359,0
1871,1871,0.10422694,0
1872,1872,0.08279985,0
1873,1873,0.10914928,0
1874,1874,0.07971948,0
1875,1875,0.21789224,0
1876,1876,0.2163585,0
1877,1877,0.1225008,0
1878,1878,0.08244793,1
1879,1879,0.07878689,0
1880,1880,0.12196833,0
1881,1881,0.10584396,0
1882,1882,0.33664447,0
1883,1883,0.11199131,0
1884,1884,0.11830172,0
1885,1885,0.10862832,0
1886,1886,0.14751896,0
1887,1887,0.16046676,0
1888,1888,0.112213515,0
1889,1889,0.07444181,0
1890,1890,0.15466104,0
1891,1891,0.21677232,0
1892,1892,0.18781078,0
1893,1893,0.2183449,0
1894,1894,0.15255165,0
1895,1895,0.07221518,0
1896,1896,0.2928638,0
1897,1897,0.20753594,0
1898,1898,0.08052064,0
1899,1899,0.123549744,0
1900,1900,0.08795362,0
1901,1901,0.19578637,0
1902,1902,0.22319955,0
1903,1903,0.30311006,0
1904,1904,0.23160857,0
1905,1905,0.17656493,0
1906,1906,0.1495986,0
1907,1907,0.2973679,0
1908,1908,0.20892648,0
1909,1909,0.13999304,0
1910,1910,0.1531972,1
1911,1911,0.124143004,0
1912,1912,0.21591137,0
1913,1913,0.19945914,0
1914,1914,0.09412063,0
1915,1915,0.15744066,1
1916,1916,0.16533849,0
1917,1917,0.17172243,0
1918,1918,0.077771276,0
1919,1919,0.16076054,0
1920,1920,0.32187268,1
1921,1921,0.16836284,0
1922,1922,0.19791459,0
1923,1923,0.1329588,0
1924,1924,0.109994575,0
1925,1925,0.08855083,0
1926,1926,0.11269721,0
1927,1927,0.27797496,0
1928,1928,0.117070526,0
1929,1929,0.22091916,0
1930,1930,0.15498763,0
1931,1931,0.19986662,0
1932,1932,0.13190502,0
1933,1933,0.2555961,0
1934,1934,0.24856676,0
1935,1935,0.13739647,1
1936,1936,0.14123654,0
1937,1937,0.091460325,0
1938,1938,0.14765726,0
1939,1939,0.11068095,0
1940,1940,0.5511138,1
1941,1941,0.10751984,0
1942,1942,0.33921346,0
1943,1943,0.109417394,0
1944,1944,0.14857091,0
1945,1945,0.104122475,0
1946,1946,0.10518506,0
1947,1947,0.18737009,0
1948,1948,0.18673708,0
1949,1949,0.12153417,0
1950,1950,0.18514846,0
1951,1951,0.14816196,0
1952,1952,0.11303507,0
1953,1953,0.18137282,0
1954,1954,0.17233278,0
1955,1955,0.34170145,0
1956,1956,0.10743584,0
1957,1957,0.23428778,0
1958,1958,0.2638809,1
1959,1959,0.13318418,0
1960,1960,0.2514958,0
1961,1961,0.052733794,0
1962,1962,0.21444824,0
1963,1963,0.14721112,0
1964,1964,0.14712237,0
1965,1965,0.19016777,0
1966,1966,0.21799238,0
1967,1967,0.09982407,0
1968,1968,0.16424927,0
1969,1969,0.20023471,0
1970,1970,0.15366651,0
1971,1971,0.097283944,0
1972,1972,0.18198292,0
1973,1973,0.13144027,0
1974,1974,0.12575252,0
1975,1975,0.19499405,0
1976,1976,0.17993076,0
1977,1977,0.17019476,0
1978,1978,0.3949632,0
1979,1979,0.08401371,0
1980,1980,0.28856695,0
1981,1981,0.0752437,0
1982,1982,0.21362938,1
1983,1983,0.06289884,0
1984,1984,0.2080284,0
1985,1985,0.26627398,0
1986,1986,0.15204632,0
1987,1987,0.3414213,0
1988,1988,0.22776169,0
1989,1989,0.15730658,0
1990,1990,0.27880797,0
1991,1991,0.24035987,0
1992,1992,0.10815486,0
1993,1993,0.14114356,0
1994,1994,0.20887932,0
1995,1995,0.071413755,0
1996,1996,0.091977336,0
1997,1997,0.11031134,0
1998,1998,0.06402536,0
1999,1999,0.16832048,0
2000,2000,0.105404355,0
2001,2001,0.16526158,0
2002,2002,0.16577707,0
2003,2003,0.105690464,0
2004,2004,0.13493082,0
2005,2005,0.20631105,0
2006,2006,0.070667356,0
2007,2007,0.16336064,0
2008,2008,0.09452446,0
2009,2009,0.117648706,0
2010,2010,0.2160968,0
2011,2011,0.39337328,0
2012,2012,0.075640656,0
2013,2013,0.26799464,0
2014,2014,0.056253515,0
2015,2015,0.12744108,0
2016,2016,0.15391406,0
2017,2017,0.16718265,0
2018,2018,0.11644076,0
2019,2019,0.12979719,0
2020,2020,0.1805593,0
2021,2021,0.1898525,0
2022,2022,0.25293583,0
2023,2023,0.22627738,0
2024,2024,0.19812061,0
2025,2025,0.18852738,0
2026,2026,0.056590125,0
2027,2027,0.26867464,0
2028,2028,0.35129297,0
2029,2029,0.18578047,0
2030,2030,0.10044128,0
2031,2031,0.22555147,0
2032,2032,0.12607743,0
2033,2033,0.26990974,0
2034,2034,0.15532757,0
2035,2035,0.15834188,0
2036,2036,0.067478985,0
2037,2037,0.18035506,0
2038,2038,0.1282414,0
2039,2039,0.13432369,0
2040,2040,0.5384695,1
2041,2041,0.18974172,1
2042,2042,0.23342279,0
2043,2043,0.13320807,0
2044,2044,0.078430794,0
2045,2045,0.086742625,0
2046,2046,0.15549168,0
2047,2047,0.12705688,0
2048,2048,0.11279557,0
2049,2049,0.18526262,0
2050,2050,0.20730023,0
2051,2051,0.16710092,0
2052,2052,0.25410843,0
2053,2053,0.29001382,0
2054,2054,0.20118913,0
2055,2055,0.38949835,0
2056,2056,0.15865824,0
2057,2057,0.12580042,0
2058,2058,0.21811809,0
2059,2059,0.10311481,0
2060,2060,0.17317535,0
2061,2061,0.17089762,0
2062,2062,0.16365606,0
2063,2063,0.1455476,1
2064,2064,0.13634339,1
2065,2065,0.17667241,0
2066,2066,0.23737106,0
2067,2067,0.11109769,0
2068,2068,0.1890017,0
2069,2069,0.081252396,0
2070,2070,0.16288719,0
2071,2071,0.21287902,0
2072,2072,0.1883718,0
2073,2073,0.09850672,0
2074,2074,0.14492671,0
2075,2075,0.2613967,0
2076,2076,0.12630172,0
2077,2077,0.11388997,0
2078,2078,0.12934414,0
2079,2079,0.22747158,0
2080,2080,0.19905747,0
2081,2081,0.1451415,0
2082,2082,0.16718858,0
2083,2083,0.076649725,0
2084,2084,0.17569171,0
2085,2085,0.1677266,0
2086,2086,0.16535032,0
2087,2087,0.1577441,0
2088,2088,0.23396009,0
2089,2089,0.2532996,0
2090,2090,0.34382194,0
2091,2091,0.12400609,0
2092,2092,0.25194716,0
2093,2093,0.11388838,0
2094,2094,0.116258994,0
2095,2095,0.16265775,0
2096,2096,0.1566893,0
2097,2097,0.22133191,1
2098,2098,0.23014854,0
2099,2099,0.09615054,0
2100,2100,0.23562162,0
2101,2101,0.22131762,1
2102,2102,0.1941595,0
2103,2103,0.21406224,0
2104,2104,0.19399872,0
2105,2105,0.12028873,0
2106,2106,0.18164021,0
2107,2107,0.13773838,0
2108,2108,0.17073357,0
2109,2109,0.39551225,0
2110,2110,0.18251617,0
2111,2111,0.15380393,0
2112,2112,0.13338909,0
2113,2113,0.19714984,1
2114,2114,0.12782212,0
2115,2115,0.11740722,1
2116,2116,0.24208498,0
2117,2117,0.23686443,0
2118,2118,0.16238624,0
2119,2119,0.18970518,0
2120,2120,0.081367165,0
2121,2121,0.17404969,0
2122,2122,0.16330467,0
2123,2123,0.12196463,0
2124,2124,0.1846229,0
2125,2125,0.13330583,0
2126,2126,0.13773353,0
2127,2127,0.19141376,0
2128,2128,0.20863268,0
2129,2129,0.1806698,1
2130,2130,0.083715454,0
2131,2131,0.18100548,0
2132,2132,0.09726012,0
2133,2133,0.1532425,0
2134,2134,0.10110891,0
2135,2135,0.09835916,0
2136,2136,0.42101768,1
2137,2137,0.1922074,0
2138,2138,0.14410557,0
2139,2139,0.12494107,0
2140,2140,0.20772286,0
2141,2141,0.19638407,0
